Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
71363.21,7.29,5.96,4.43,27965.20,1308508.119,"294 Daniel Mission
East Dana, NM 10193-2681"
70169.71,6.23,7.65,3.36,35197.38,1217021.519,"9874 Jesus Pike
East Anthony, MT 02062-5778"
56576.55,5.85,6.23,4.37,38519.04,940229.2343,"12080 Haynes Courts
Lake Natalie, RI 97989"
57072.75,5.64,7.74,5.42,39651.75,1208458.246,"54331 Jennifer Groves Suite 994
New Heatherport, VA 80924"
78679.42,6.45,8.73,3.23,57409.91,2082236.244,"51839 Pham River Apt. 473
West Carrieside, KY 01300-6139"
70091.56,5.97,5.28,4.34,37410.39,1081497.277,"7636 Rodriguez Extensions
Smithside, ND 83905"
48956.96,6.75,6.18,4.43,28742.01,813726.1138,"01783 Young Forge Suite 528
Robersonland, SC 61342"
52707.07,5.93,6.85,3.44,37736.77,1016301.443,"1339 Sally Court Suite 166
Ritaview, ND 26668-5437"
69288.10,6.52,7.75,5.39,52969.63,1782803.869,"44522 Barnes Crossing
Brandibury, NJ 50981-7991"
63918.05,5.10,7.66,4.26,48669.65,1095035.106,"637 Jodi Flat
Lake Jose, NV 35151-3084"
77701.05,7.80,9.29,6.39,49495.06,2187326.443,"1930 Walker Ways Suite 288
Lake Dianamouth, MO 53367"
84243.50,6.21,5.78,2.19,30239.93,1366668.185,"0069 Kaitlyn Turnpike
Danielborough, IA 80518"
76901.90,6.05,7.57,5.46,50668.14,1727592.637,"Unit 3973 Box 2809
DPO AE 61808-1106"
69529.73,4.21,7.48,5.08,23886.56,815190.6526,"440 Lynch Shores
Port Brianbury, TX 19196"
67908.17,6.23,7.81,3.13,32949.55,1383508.062,"52363 Hopkins Lock Suite 586
North Ryan, MO 26455"
62557.44,5.74,7.01,3.47,33986.48,1122563.819,"44646 Kevin Shore
New Tiffany, VI 94479-9812"
69672.31,5.28,7.58,6.37,31800.30,1059113.721,"27624 Rivera Square
Staceyshire, WY 71589"
66785.25,6.03,7.61,4.37,33871.83,1480441.534,"Unit 7003 Box 3447
DPO AA 60987"
71158.06,5.05,6.36,3.45,30221.33,1016871.415,"7341 Mack Islands Suite 642
Michaelberg, CA 43226-3361"
69361.56,5.11,5.76,3.37,30184.88,682632.8049,"86450 Williams Grove Apt. 735
Cartershire, AR 41875-9790"
64494.64,6.06,6.22,4.49,17476.83,685775.598,"9623 Cobb Parkway
South Carolineton, WY 40652-4128"
60798.20,5.01,7.14,3.40,43682.09,939139.0293,"46216 Davila Glen
Lake Brian, AR 60635"
81054.51,7.61,5.54,3.24,45684.34,1730103.133,"59042 Russell Extensions Apt. 675
New John, WA 59707-0307"
69113.25,5.95,5.46,4.46,48474.51,1296432.785,"845 Hart Islands
West Jennifer, FL 43694"
79458.60,6.46,6.88,3.36,46292.38,1825071.452,"611 Mark Union Apt. 823
North Richardtown, GU 99197"
66866.50,6.47,7.33,5.09,32428.48,1126085.139,"8440 Clarke Orchard Suite 570
Williamberg, DC 27131"
61117.30,4.81,6.86,4.36,32508.46,729989.3499,"54268 Teresa Place
Kathleenport, NY 53177"
73056.53,5.57,6.09,4.21,45565.90,1183272.511,"4033 Jones Motorway
East Jessica, CT 23593"
76911.52,6.43,5.94,3.35,27891.00,1128842.209,"44835 Wilson Camp
Reginaville, RI 60010"
65014.71,5.38,6.54,4.21,23416.66,1009831.135,"473 Jose Ridge Apt. 177
Port Shelly, FL 31743-1419"
76717.10,5.58,7.20,3.11,22276.37,1005392.419,"850 Robin Village
Zacharyton, AR 64853"
63330.51,5.72,7.97,4.15,20383.57,983534.15,"3045 Turner Squares Suite 595
South Brittanyton, NM 60501"
57996.67,6.46,8.61,4.13,45786.86,1626893.547,"64293 Flynn Corner
Robertchester, WI 05647-7344"
74264.42,5.56,7.14,3.31,47367.07,1379671.075,"Unit 6716 Box 5915
DPO AP 61238-5870"
60243.73,6.68,8.23,3.16,33350.12,1299327.433,"014 Matthew Ville
Port Steven, CO 11869"
77978.59,5.01,6.69,4.44,39730.68,1162191.791,"6651 Flynn Row Apt. 276
North Amandashire, MD 07547-9261"
73458.73,6.46,4.96,2.40,31514.42,1056562.595,"35136 Thompson Neck Suite 847
West Scott, WA 80138"
73907.48,5.48,7.51,6.36,37171.01,1295099.437,"719 Ross Villages Suite 993
Lake Emily, DE 72236"
51628.01,5.11,8.70,4.22,32713.10,817938.7774,"882 Jason River Apt. 723
Rachelland, NM 71178-3730"
96397.58,4.45,6.20,2.40,22681.93,1053966.425,"2499 Dalton Keys
Nicholasland, LA 68235"
68144.44,7.20,7.31,5.33,33488.91,1427890.046,"6566 Roberts Crossroad
Ashleybury, AL 24951"
58547.89,6.87,7.36,6.05,40083.80,1226440.247,"978 Mcneil Fords Apt. 305
South Krystal, LA 46621"
78054.15,6.93,5.42,2.45,16143.66,975921.8634,"4243 Johnson Parks Suite 665
Dianachester, UT 89393"
77453.48,5.91,7.64,3.02,53100.28,1664147.639,"270 Burgess Dam
Richardport, AZ 82697"
75728.70,7.10,4.38,2.36,46231.03,1517922.272,"932 John Branch Apt. 921
East Randy, WI 63721-3793"
61081.35,5.74,7.81,3.15,25627.55,1132662.215,"901 Ross Square
West Michelle, MI 35648-6068"
72120.35,4.99,7.79,5.04,49375.93,1447671.675,"56510 Lane Wells Suite 051
South Marilyn, IA 97229"
76452.81,6.23,7.16,3.50,24441.97,1220591.006,"07415 Megan Overpass
Tiffanymouth, ID 91241-4135"
53056.92,5.18,9.54,6.49,35762.87,1186662.514,"714 Steven Knolls
North Mitchellmouth, CT 83889"
63081.10,5.67,7.54,5.35,41562.41,1244789.022,"61395 Shawn Well Suite 206
Jamesfurt, PA 22194-5703"
66915.89,4.52,7.19,4.48,26897.13,966576.0202,"7824 Craig Pike Suite 850
Williamside, MT 21607-0743"
70224.58,6.03,7.57,6.45,43719.48,1707494.922,"78277 Christopher Highway Apt. 842
Port Alexandratown, HI 78539"
56610.64,4.85,7.56,3.29,25494.74,729641.7409,"85052 Trujillo Stream Suite 727
North Brandifort, HI 73318"
73679.17,7.52,5.91,2.27,19414.34,1235144.096,"998 Cole Avenue Suite 360
New John, DC 33344"
57115.48,8.43,6.32,3.06,31202.10,1278618.62,"768 Fowler Forest
East Samanthaborough, IA 50197"
63270.35,4.44,6.62,2.50,48531.79,1084011.704,"7133 Adams Club Suite 776
Hillside, NY 17290"
68728.23,6.48,8.15,5.01,46415.36,1786085.751,"99680 Debbie Plains
Emilymouth, WY 20045"
57630.37,5.91,6.54,3.26,38748.50,1096938.428,"13196 Robert Pass Suite 895
Riveraside, NM 17895-8133"
80949.36,5.51,7.16,4.21,40034.42,1606602.684,"96687 Hudson Passage Suite 901
South Michael, IN 55891-6630"
60587.03,6.70,7.46,3.19,35683.67,1346969.103,"Unit 1382 Box 1604
DPO AE 73827-5530"
42258.77,5.74,7.55,6.29,49215.66,852703.2637,"643 Caleb Trail Suite 780
Dennisville, VI 23956"
78757.68,7.01,5.94,4.18,20453.30,1084763.03,"19662 Riley Drives Suite 437
North Cherylfurt, RI 19968"
47594.45,6.68,8.60,4.17,41311.07,1133814.078,"208 Darrell Circles Suite 375
Smithfort, DC 77522"
54465.75,5.75,6.38,3.18,7234.96,395523.2461,"602 Ferguson Throughway Suite 431
New Nathanfurt, IA 99792"
52399.75,5.18,8.70,5.04,18116.62,827268.2274,"63242 Brian Gateway Apt. 478
Peterburgh, NV 89177-9249"
68945.00,7.31,9.23,6.38,56617.14,2119176.262,"333 Kimberly Isle
Williamchester, VI 87689"
73345.67,5.31,7.88,6.44,46245.42,1629573.886,"8048 Fischer Forges Apt. 435
Aprilmouth, AS 78286"
73789.40,4.36,7.76,6.39,40939.77,1082370.171,"037 Mathew Island Apt. 180
North Joseph, IN 66503"
66047.05,3.86,7.96,5.05,26534.70,642809.9667,"88329 Ricky Neck Suite 704
Rossmouth, WV 30618-3312"
75908.67,4.00,7.05,5.17,35040.33,1036277.062,"3662 Ramirez Ways Suite 019
Phillipschester, NE 86219"
84657.62,8.13,7.46,5.17,37068.49,1921028.57,"2462 Johnson Spring Suite 237
Douglasberg, ID 61833"
68074.43,4.84,7.07,4.41,32060.71,1076032.554,"7885 Adkins Streets
South Laurashire, OK 15160"
49869.48,6.67,7.96,4.48,36325.68,892039.4035,"71427 Kyle Haven
East Markstad, AZ 22840-8290"
60300.67,5.93,6.64,4.41,34195.58,992566.6233,"PSC 7131, Box 7660
APO AE 82605-4983"
75245.47,8.17,7.42,3.42,37410.67,1562887.225,"879 Martha Route Suite 031
New Nichole, VI 60708"
76076.11,5.77,7.83,3.30,45327.58,1567859.073,"834 Steele Burg Suite 125
East Sabrinaville, NV 25779"
81464.86,5.56,7.72,6.28,45712.25,1593331.709,"828 George Brook Suite 065
West Andrewbury, NV 97651-6778"
57094.78,6.89,7.12,5.19,30879.00,1079408.595,"6837 Kristen Freeway Apt. 429
Benjaminton, FL 22486-2883"
74692.90,7.62,7.84,3.23,58221.98,2001910.216,"PSC 0536, Box 5489
APO AP 04263"
75916.30,5.46,7.30,4.14,52072.36,1686562.169,"7315 Hill Circles
Johnport, AR 41258"
47129.10,6.02,7.04,4.21,34721.16,779962.101,"877 Turner Roads Apt. 106
Snyderborough, FM 50487-7898"
62317.09,4.33,5.58,4.18,36075.81,685355.4168,"051 Stevens Isle Apt. 792
South Cliffordhaven, MA 47702-9976"
57576.05,4.24,6.51,3.40,28653.59,634218.4408,"3212 Suzanne Lodge
Rowefurt, MO 87744"
77481.71,5.69,6.46,2.24,30735.60,1153680.146,"USNV Morgan
FPO AA 58054-9530"
75408.36,5.04,7.70,4.02,33003.26,1235226.478,"828 Jennifer Highway
West Laurashire, CT 94685-4621"
73739.85,4.69,8.24,4.16,38988.13,1423125.541,"66116 Raymond Burgs Apt. 753
West Deannafort, NE 18036"
69327.70,7.53,6.90,4.34,31948.94,1550181.075,"9443 Castro Club
Jamesside, MO 54659"
96551.00,8.20,5.27,3.22,25707.08,1740719.107,"52019 Michael Hills
East Christopher, IL 87022-6455"
84487.83,5.84,5.62,4.29,41764.66,1685967.648,"224 Harper Prairie Suite 601
Port Heathermouth, MA 82940-1454"
53338.99,4.49,8.17,6.41,45234.82,858088.7188,"Unit 3637 Box 1537
DPO AA 43891"
78747.70,6.49,7.62,5.28,48614.33,1785374.292,"9451 Jason Turnpike
Mooreside, TN 93663-1423"
73477.98,4.71,6.24,3.44,46610.62,1113782.468,"1618 Juarez Viaduct
West Leslie, PW 39024"
81159.79,4.60,6.00,4.49,40861.62,1182887.997,"453 Lisa Centers
Port Paulatown, GA 65380"
73294.46,5.70,5.73,4.00,32253.02,1151128.915,"1070 Jessica Club
South Seanchester, WI 22591-8781"
60946.59,7.21,6.93,2.17,39660.67,1420070.02,"955 John Ports Apt. 220
South Gloriaborough, KY 52238"
53793.18,6.46,6.80,2.30,43458.00,1047280.112,"5471 Howell Lake
Sydneyfort, FL 17627"
65480.31,5.58,6.69,2.24,35056.75,860804.446,"226 Russell Fields
Port Michael, NH 28918"
66987.51,7.87,5.98,2.34,26672.08,1314635.69,"8107 Figueroa Bypass Suite 282
East Ryanport, NJ 34420-4995"
66626.54,4.62,6.34,3.39,20257.79,518831.4706,"884 Hannah Glens Apt. 725
North Jessica, UT 75441-9830"
63445.86,6.94,7.85,5.49,46462.31,1510883.777,"7188 Amy Hill Suite 618
New Paulafort, MT 74422-1891"
50935.96,6.61,7.33,6.14,44128.20,988123.7553,"256 Christina Lock Suite 671
Mcclurestad, LA 85909-5086"
74085.92,6.26,7.57,4.22,49674.43,1490904.563,"0942 John Branch Apt. 513
East Melissa, NM 84331"
64410.68,6.67,6.14,2.31,47477.01,1306349.992,"3608 Andrew Haven
Pittsburgh, WV 26247-1849"
66710.02,7.42,7.20,6.15,34238.49,1628490.793,"554 Victoria Estate
Port James, GU 86975"
43940.87,7.24,6.66,2.23,23999.08,547918.3264,"92416 Christina Mountain
West Nathan, MP 76491"
69313.97,4.65,6.73,3.29,30418.68,946821.3369,"1780 Castaneda Run
New Jessica, UT 14933"
66398.40,5.46,8.81,5.48,25841.53,1074369.777,"699 Isabella Locks Apt. 530
Courtneymouth, PR 54161-1522"
67136.08,6.22,8.41,5.17,31846.25,1468752.657,"USNV Stewart
FPO AE 91835"
66547.02,5.85,6.85,4.13,27850.82,1094879.773,"2288 Gary Square Apt. 812
West Jose, PR 78536-1815"
72472.37,5.80,5.37,2.45,19745.49,754960.5528,"585 Evans Club Suite 527
Marymouth, WV 99705-0100"
82958.02,5.23,6.83,4.15,43015.09,1578760.808,"80675 Robinson Rue Suite 188
North Sarah, MD 93552-1845"
88968.52,4.91,7.01,3.01,34751.74,1433006.645,"186 Perez Drives Suite 629
East Nicholas, DC 61121"
83417.24,6.66,6.29,4.09,34922.25,1794014.298,"35124 Parks Bypass Apt. 852
South Patrickfort, ND 92225"
68613.01,6.98,7.42,3.49,31936.44,1373022.244,"692 George View Apt. 196
North Brandon, FL 74042"
68527.34,4.21,6.24,2.07,38852.68,961311.7292,"34955 Swanson Route Suite 067
Mendozaborough, SC 16871-5428"
78818.71,6.34,8.67,3.01,20631.30,1398466.628,"945 Ryan Cove
Elizabethshire, NY 20072-3824"
76948.45,6.45,8.68,3.01,33189.80,1676172.305,"486 Bishop Skyway Suite 873
East Taylor, KY 46563-0915"
56315.35,5.06,8.71,3.46,40985.48,899466.5749,"93755 Joyce Rapid
Justinland, NM 23050-5971"
84898.80,6.85,5.06,4.16,46066.87,1658695.141,"94925 Fuller Forge
Port Willieville, NM 88528-0825"
54094.85,5.98,7.50,6.03,29371.03,785460.6977,"44844 David Flats
Lake Jasonchester, FM 20603"
68661.25,5.00,6.38,2.08,25431.40,895441.0221,"16378 Kelly Spurs
Robertborough, SC 25199-2273"
87062.46,6.70,6.95,2.31,15007.77,1442674.185,"5347 Joseph Roads Apt. 119
North Jennifer, SC 42579"
82093.56,4.99,6.78,2.43,30644.24,1324022.025,"01582 Lowe Highway
Paulbury, NE 01852"
58521.90,4.75,6.85,3.46,44423.50,671671.7145,"728 Mercedes Camp Suite 713
East Carrie, NJ 36363"
71117.41,4.71,5.96,4.23,43998.06,1065953.376,"6268 Thompson Grove Apt. 261
Lake Matthewtown, GU 66859-8242"
76888.25,4.83,5.81,4.47,40974.15,1124800.012,"827 Shepherd Estate
Fredshire, AZ 59141"
64608.22,4.06,6.38,4.43,36947.26,697840.5675,"USNS Taylor
FPO AE 70099-7063"
60555.04,7.33,8.07,5.12,46257.12,1646565.054,"5910 Andrew Harbor Apt. 193
Jasonville, WI 07524"
80980.26,5.43,6.68,3.38,37340.98,1416648.297,"581 Daniel Lake Apt. 819
Lawrencemouth, MN 06734-2931"
69945.46,5.52,7.44,5.21,25022.10,1072891.083,"107 Ann Stravenue Apt. 768
Moodyview, RI 00251"
56956.34,6.49,6.78,3.16,57931.67,1217320.703,"224 Burgess Bypass
Jennifertown, GA 02938-0819"
59580.33,5.41,7.31,4.03,38525.24,1096173.168,"76615 Gordon Views Suite 109
Manuelstad, AR 99150-1540"
75398.08,5.95,5.29,4.42,42304.32,1216307.146,"57361 Johnson Streets Suite 293
New Michael, MI 08161"
79055.65,6.95,7.51,5.39,41724.91,1621035.903,"417 Douglas Ferry Apt. 586
South Marystad, OR 80679-9099"
68113.31,6.31,7.21,3.37,44316.38,1445804.832,"928 Sullivan Square Apt. 560
North Johnfort, MH 95833-5838"
90201.40,5.54,6.02,2.38,35220.86,1417957.983,"83414 Richard Port
East Scott, SD 63708-7964"
44206.21,6.36,7.30,6.27,23033.55,677277.5966,"9465 Foster Gateway
Michelleshire, MT 15074"
82748.75,5.55,8.00,3.04,20152.17,1410814.985,"021 Eric Meadow
Griffinstad, OH 04640"
78933.50,6.84,7.42,3.15,28675.19,1520371.008,"36407 Chad Ways
Lake Robertfurt, PA 47380"
55833.70,7.34,6.73,3.28,37838.87,1086716.796,"2672 Kimberly Locks
West Jonathanborough, KY 65323"
73853.70,6.19,7.84,4.01,34823.61,1647216.594,"Unit 9778 Box 2114
DPO AP 59374"
76956.49,7.20,6.41,4.39,23867.33,1203623.841,"3949 Montgomery Corners
Port Keithview, AZ 44125-3023"
72682.76,6.54,8.50,3.37,45348.56,1715743.409,"6623 Allen Harbor
Millerfurt, NJ 94544"
64188.53,7.24,7.09,6.30,34211.30,1267714.149,"569 Bush Mission
West Jamie, NJ 58614-3289"
83656.49,7.55,5.46,3.50,42841.74,1564563.568,"406 Kathleen Brooks
Rowlandburgh, MT 03570-7987"
53793.28,4.57,5.19,3.32,37683.75,628870.3456,"029 Michael Fort
Jonathanshire, RI 04183"
89910.75,6.23,5.66,4.45,37517.88,1534156.311,"463 Kenneth Road Suite 441
Colonburgh, ID 94168-1507"
64105.61,6.10,5.29,3.31,42938.16,1041896.851,"197 Joseph View
West Hannahborough, CA 05137-9129"
60075.89,5.28,7.60,6.21,30394.89,950121.5621,"30950 Mary Plaza
Lake Haley, MP 55938"
72331.68,6.73,6.63,3.38,34718.07,1377275.179,"383 Jeremy Unions
West Kimberlyfurt, SD 60376-7253"
42969.66,6.30,7.89,4.38,29594.09,777733.6134,"052 Andrews Square
Port Thomas, ME 50816"
48418.25,5.86,6.11,4.04,41513.40,702321.7523,"47482 Sanchez Springs
Timothyside, MD 95946"
57880.64,5.80,7.27,6.02,20255.98,846052.9112,"41142 Haley Square
East William, OR 75068-7718"
74992.16,7.03,7.72,6.12,30885.20,1390870.095,"09475 Jeremy Mill
Danielstad, PR 71957-9999"
54203.30,7.30,6.20,2.49,60388.34,1394900.985,"12804 Hood Extension Apt. 337
Dianaton, TX 94633"
70632.61,7.29,7.16,4.17,45919.26,1779858.274,"903 Laura Villages
Foxview, NC 26744"
86051.09,6.05,6.20,3.26,49475.67,1754866.395,"78608 Brown Tunnel
Kimberlyville, NH 77937"
72630.01,5.74,4.71,3.03,45888.87,1160397.822,"5310 Spencer Camp Apt. 208
Lake Jameschester, ND 76287-2286"
61821.94,5.74,8.08,4.29,19123.42,808373.703,"5464 Freeman Spur
Anthonyfort, DC 44043"
70754.60,6.49,8.18,6.33,25442.40,1277172.476,"382 Russell Mountain Suite 211
Hillfurt, AL 66686"
62840.19,6.39,6.00,3.33,35658.69,1026126.584,"94986 Johnson Points Suite 190
South Patricia, MT 12752-2964"
54259.48,6.06,5.49,4.31,26482.16,469016.2478,"512 Becker Turnpike
Brendatown, AL 59581-3756"
56060.90,6.16,6.67,4.26,42461.32,962551.0371,"80173 Garrett Locks Apt. 259
Cookborough, VI 63291-1546"
86401.89,5.74,5.83,3.36,38799.43,1385749.141,"194 Peterson Lake Apt. 475
Perrybury, LA 53216"
73466.77,6.34,7.70,6.28,43108.02,1605398.572,"31689 Santos Roads Apt. 428
Douglasside, OH 62197"
70817.40,5.64,7.74,5.08,33597.50,1196254.118,"37873 Moore Spurs
Toddview, CA 62858-9908"
79661.16,6.74,7.50,6.23,44099.75,1879797.72,"38432 Heather Junction Apt. 886
Kathrynmouth, LA 60148"
61506.59,6.41,6.70,3.13,53962.06,1271752.432,"87448 Torres Junction
North Ashley, CA 15493"
78114.42,7.57,8.42,6.00,41831.04,1876746.487,"3113 Jamie Junction
Reneeland, NY 55913-3102"
73779.09,4.85,6.50,2.46,40935.06,1109586.411,"60362 Anthony Causeway
Rivasshire, OH 94931"
78705.91,5.19,7.61,6.21,40204.52,1560270.485,"763 Lisa Turnpike
Josephstad, NE 53897-6198"
83145.09,7.19,9.31,6.17,7360.30,1572814.863,"605 Chen Prairie Apt. 587
West Crystalfort, AK 97369"
63232.94,7.35,7.26,4.24,33637.96,1465223.509,"273 Allen Drive
Dominguezfurt, NM 31814-9062"
71560.02,5.69,5.78,4.12,40311.28,1049672.249,"6633 Keller Key Suite 289
North Joel, AR 93748-4260"
79310.36,4.25,7.52,4.38,43982.19,1231157.255,"561 Shah Turnpike Suite 530
Stephaniemouth, GU 57099"
56290.32,5.77,7.11,3.21,27648.72,854812.258,"04063 Ethan Via
West Brentchester, DE 77482"
74526.50,5.68,7.00,5.48,32518.48,1250494.74,"42650 Keith Groves
Chadborough, ID 03114-2105"
61467.75,5.27,7.38,5.35,38816.14,962183.803,"236 Mary Falls
Lake Matthewstad, ND 42337"
73658.12,6.10,7.93,4.16,57646.39,1864670.074,"8152 Medina Row
East Jennifer, FL 96460-5470"
56743.58,5.25,5.13,4.14,23889.16,577104.8149,"3295 Floyd Forks Apt. 320
Jonesburgh, PW 27120"
63582.98,4.80,5.87,2.16,52070.90,1016187.104,"3349 Page Run Suite 343
Morrisonfort, MT 31491-9348"
78358.95,5.26,8.10,6.19,40591.33,1492965.733,"74861 Linda Turnpike Apt. 233
New Heidifort, SD 15736"
82743.51,6.51,8.14,5.30,41859.07,1811265.523,"483 Ashley Heights
Lake Andrewshire, CT 40554"
61877.55,5.55,6.80,3.25,28604.94,1083745.372,"03529 Hull Mountains
Lake Zacharyshire, WY 94496"
59963.91,7.37,6.44,3.23,39170.31,1292979.365,"805 Peterson Park Suite 258
Jacquelineton, WA 25721-4822"
58099.54,6.76,9.15,4.41,27063.09,1155513.175,"42598 Julian Flats Apt. 437
Moorechester, MS 29172-1140"
75054.75,6.28,6.40,4.25,37179.35,1294069.533,"Unit 5748 Box 5144
DPO AA 30892"
79163.78,4.11,6.92,4.39,31514.44,1159147.109,"0510 Porter Prairie
Lopezside, VA 87777"
69442.45,5.97,5.58,3.19,56984.15,1469561.675,"147 Diana Fields Suite 813
North Pamelaberg, IL 41147-5501"
76181.21,5.48,5.31,4.27,22850.03,988746.4206,"75805 Cowan Street
Leslieberg, UT 06596-4358"
56799.07,4.86,4.50,4.23,52875.06,774491.6533,"657 Eric Stravenue Apt. 158
Daniellebury, PA 76199"
52511.65,4.58,6.56,3.30,24612.99,325195.9428,"3105 Alisha Throughway
South Jennifershire, LA 70743-0264"
86362.78,5.80,6.77,4.47,34050.13,1477595.999,"8827 Catherine Stream Suite 604
Danielmouth, WI 91505"
74230.52,6.47,7.36,5.09,19108.53,1483808.337,"600 Long Ports
New Catherine, NJ 08205-8947"
80793.42,4.37,7.06,4.41,25377.56,867444.7049,"0211 Wright Heights Apt. 524
Colemantown, FM 10131-4256"
72618.54,5.16,7.64,4.46,37345.91,1420858.824,"144 Zachary Bridge
Port Marcport, PW 22795"
48662.30,6.31,7.20,6.46,29002.10,680982.7688,"645 Judy Underpass Suite 149
Port Allisonshire, NY 29293-1155"
71277.27,5.41,6.29,3.17,36325.79,996996.3554,"Unit 4177 Box 3656
DPO AP 14075"
80285.68,5.75,5.21,3.03,48633.83,1439028.521,"USNS Cardenas
FPO AP 62750-6768"
62681.80,7.34,4.13,3.01,17454.46,796910.7112,"024 Singleton Forest Apt. 772
North Brandystad, LA 27639-7085"
65673.75,5.69,7.35,6.27,32367.45,1166158.185,"020 Lisa Orchard
North Nathanielberg, CA 52423"
64426.87,5.50,8.95,3.31,18214.31,1055548.676,"Unit 4466 Box 0788
DPO AP 45943"
83801.82,4.89,8.71,5.39,33184.55,1642051.832,"2466 Mary Shoal Suite 833
Markfort, VI 51721"
87638.12,6.35,6.95,2.45,34109.24,1734239.138,"683 Anderson Ville Apt. 700
South Anthonychester, MP 06243-7109"
69179.70,5.42,6.08,3.25,36323.69,1193519.508,"47625 Rogers Extension
Port Lori, KY 17029"
77540.89,3.00,6.53,2.02,21671.51,555755.6568,"4243 King Mission
West Brittanyberg, AR 95531-5761"
67612.49,5.35,7.47,5.05,40272.37,1244631.519,"08651 Ryan Corner Apt. 064
Christinemouth, WV 60090-0736"
73180.67,6.24,9.12,3.33,43144.71,1768036.334,"046 Amy Port
Richardstad, KY 97701-1075"
75786.35,5.17,5.92,3.10,36352.35,1047452.508,"610 Shaffer Forge
Davidfort, DC 99315"
68294.31,5.71,6.46,3.50,21770.67,1038330.039,"06121 Fry Parkways
Benjaminberg, WA 46574-5753"
57684.53,6.40,6.05,2.16,31033.02,895600.4237,"222 Roberts Motorway Apt. 389
Port Douglasville, MA 82521"
71701.84,5.90,7.52,6.11,27610.39,1352018.254,"4240 Mary Island
East Stephanieshire, KS 49465"
68259.16,7.14,8.09,3.11,17861.32,1128045.105,"106 Danny Expressway Apt. 292
Pamelahaven, WA 77184"
70972.24,4.76,8.05,4.30,45696.87,1268570.809,"897 Jackson Hills
Lake Jeremy, WY 98979"
71307.90,5.34,7.51,3.42,27619.16,1061517.709,"14469 Thomas Garden
Rileyton, VA 94449-1369"
87626.94,6.59,7.61,3.15,36654.46,1724733.025,"204 Wells Shoal Apt. 266
Port Patrick, MT 54828-4218"
66651.60,8.04,7.15,5.46,46165.70,1660975.171,"554 Shane Street
Nicholasmouth, MN 99068"
68600.04,7.89,8.07,3.09,39091.22,1797621.22,"641 Carl Harbors
Combsshire, HI 97635-3715"
67846.05,5.38,6.10,4.15,27442.10,879511.1964,"070 Sanchez Knoll Suite 569
Saraville, MP 39758"
63345.19,7.56,7.28,3.13,41461.95,1565151.545,"9816 Patrick Loaf Suite 240
Powellport, DE 53169-9848"
66262.19,6.29,4.92,4.23,45055.24,1199128.404,"372 Stephanie Port Apt. 695
Johnsonland, WY 50037"
73659.10,4.66,5.08,4.47,39575.39,651787.9705,"0409 David Trail Suite 072
South Daleton, DE 07146-8575"
60904.45,4.04,6.48,2.45,33078.15,586381.5473,"9538 Brown Shores Suite 555
Leeview, PW 44296"
63543.59,6.41,5.57,3.45,44541.65,1151741.155,"4004 Susan Trail Suite 396
Georgeville, HI 96392-1963"
67582.84,5.64,8.01,3.04,41529.70,1279051.669,"62419 Justin Squares
South Olivia, WY 14271"
54841.76,5.25,5.66,2.15,31196.48,585531.2381,"09292 Christina Station
Eddieville, CO 87564"
69657.36,6.35,5.37,3.08,29973.09,884227.2099,"44132 Brittany Forks Suite 881
Davisview, IA 04334-2466"
66369.75,4.27,7.40,6.41,18683.54,796666.1224,"9057 Davis Crest
Bradhaven, MD 58632"
68785.85,6.15,9.51,4.11,40634.95,1624842.124,"323 Alexandria Crescent
Lake Brittanyside, ND 52937-5753"
61306.12,8.47,6.18,2.05,37252.72,1559997.151,"Unit 4748 Box 5648
DPO AE 48373-6897"
54850.74,4.62,5.55,3.20,38390.67,615506.8011,"027 Laura Lakes
Ronaldmouth, VT 77732"
71795.86,5.60,8.00,6.45,49773.20,1533492.797,"PSC 6407, Box 2302
APO AE 38092-8628"
69676.60,5.48,5.89,3.14,31727.36,1239940.042,"01220 Bright Glens
Hullchester, IA 10006-1954"
55815.57,7.15,6.00,2.35,42961.76,1308465.24,"734 Lindsey Mountains Apt. 814
Jamesmouth, NV 59284"
71332.55,6.26,4.57,4.04,49628.41,1430813.413,"21383 Maurice Cove Suite 556
North Timothy, NJ 34831"
61951.17,6.07,7.44,5.43,31521.28,943404.239,"471 Robert Path Apt. 386
South Sherrymouth, OR 35057-8177"
57855.69,5.18,6.57,4.06,40581.76,938420.7846,"29482 Livingston Haven
West Vincentton, NV 95170"
66706.07,5.71,7.89,5.13,38981.04,1206393.181,"1836 Robert Greens Suite 745
Lake Patrickton, ID 77882"
54890.10,5.29,5.53,2.03,32642.04,481391.6433,"32580 Frank Mountain Apt. 664
Jacksonview, HI 21027"
61666.50,6.09,8.14,3.17,24865.99,1144641.819,"PSC 2318, Box 9657
APO AP 52492"
75435.42,5.59,6.89,3.46,22637.49,1028636.423,"59369 Costa Lake
Jessicahaven, NC 29366-7992"
61683.00,5.97,6.29,4.38,29674.03,856931.5284,"PSC 6540, Box 3546
APO AP 12105-8095"
68211.29,7.93,6.97,4.28,40808.99,1742566.006,"USCGC Le
FPO AE 81056"
75282.45,7.15,7.48,5.36,28385.50,1617114.944,"1879 Hudson Causeway Apt. 611
New Lisa, NV 26238-9184"
